product_id,title,price,link,categories,description,rating,weight,image,stock_status
18003,Malban Moghli,12.5,https://www.alrifai.com/shop/malban-moghli/,"All, Confectionery, Malban & Nougat","A confection made of starch and sugar and flavored with Moghli a mix of spices and covered with coconut shaves and topped with almonds.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",4.83,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Moghli_AH__0836.jpg?resize=430%2C430&ssl=1,IN STOCK
18003,Malban Moghli,25.0,https://www.alrifai.com/shop/malban-moghli/,"All, Confectionery, Malban & Nougat","A confection made of starch and sugar and flavored with Moghli a mix of spices and covered with coconut shaves and topped with almonds.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",4.83,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Moghli_AH__0836.jpg?resize=430%2C430&ssl=1,IN STOCK
18004,Malban Pistachios & Sesame,12.5,https://www.alrifai.com/shop/malban-pistachios-sesame/,"All, Confectionery, Malban & Nougat","Malban is a sweet chewy confection made from starch and syrup of mastic then filled with pistachios dices and topped with a layer of Sesame seeds
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Pistachios-Sesame_AH__0821.jpg?resize=430%2C430&ssl=1,IN STOCK
18004,Malban Pistachios & Sesame,25.0,https://www.alrifai.com/shop/malban-pistachios-sesame/,"All, Confectionery, Malban & Nougat","Malban is a sweet chewy confection made from starch and syrup of mastic then filled with pistachios dices and topped with a layer of Sesame seeds
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Pistachios-Sesame_AH__0821.jpg?resize=430%2C430&ssl=1,IN STOCK
18006,Malban Pistachios Loukoum,17.0,https://www.alrifai.com/shop/malban-pistachios-loukoum/,"All, Confectionery, Malban & Nougat","Rifai Malban Pistachios Loukoum are a roll made of Malban, a sweet confection made from molasses, sugar and different spices; It is then covered with full pistachios dusted with sugar.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Pistachios-with-Loukoum_AH__0834.jpg?resize=430%2C430&ssl=1,IN STOCK
18006,Malban Pistachios Loukoum,34.0,https://www.alrifai.com/shop/malban-pistachios-loukoum/,"All, Confectionery, Malban & Nougat","Rifai Malban Pistachios Loukoum are a roll made of Malban, a sweet confection made from molasses, sugar and different spices; It is then covered with full pistachios dusted with sugar.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",N/A,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Pistachios-with-Loukoum_AH__0834.jpg?resize=430%2C430&ssl=1,IN STOCK
18007,Malban Pistachios Rocks,17.0,https://www.alrifai.com/shop/malban-pistachios-rocks/,"All, Confectionery, Malban & Nougat","Rifai Malban Pistachios Rocks are a sweet confection made from pistachios roasted and raw covered with a malban.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, eggs, milk.

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Pistachios-Rocks_AH__0829.jpg?resize=430%2C430&ssl=1,IN STOCK
18007,Malban Pistachios Rocks,34.0,https://www.alrifai.com/shop/malban-pistachios-rocks/,"All, Confectionery, Malban & Nougat","Rifai Malban Pistachios Rocks are a sweet confection made from pistachios roasted and raw covered with a malban.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, eggs, milk.

Weight
N/A",N/A,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Pistachios-Rocks_AH__0829.jpg?resize=430%2C430&ssl=1,IN STOCK
18009,Malban Round Pistachios,12.5,https://www.alrifai.com/shop/malban-round-pistachios/,"All, Confectionery, Malban & Nougat","A classic treat made of starch and mastic syrup filled with grilled pistachios rolled and cut into cylinder shape and wrapped individually.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Round-Pistachios_AH__0807.jpg?resize=430%2C430&ssl=1,IN STOCK
18009,Malban Round Pistachios,25.0,https://www.alrifai.com/shop/malban-round-pistachios/,"All, Confectionery, Malban & Nougat","A classic treat made of starch and mastic syrup filled with grilled pistachios rolled and cut into cylinder shape and wrapped individually.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",N/A,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-Round-Pistachios_AH__0807.jpg?resize=430%2C430&ssl=1,IN STOCK
18010,Malban with Apricot & Pistachios,12.5,https://www.alrifai.com/shop/malban-with-apricot-pistachios/,"All, Confectionery, Malban & Nougat","A chewy core of starch and mastic syrup filled with chopped pistachios nuts and layered from top and bottom with a sour apricot paste.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",4.73,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-with-Apricot-Pistachios_AH__0802.jpg?resize=430%2C430&ssl=1,IN STOCK
18010,Malban with Apricot & Pistachios,25.0,https://www.alrifai.com/shop/malban-with-apricot-pistachios/,"All, Confectionery, Malban & Nougat","A chewy core of starch and mastic syrup filled with chopped pistachios nuts and layered from top and bottom with a sour apricot paste.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",4.73,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Malban-with-Apricot-Pistachios_AH__0802.jpg?resize=430%2C430&ssl=1,IN STOCK
18011,Man Wa Salwa,12.0,https://www.alrifai.com/shop/man-wa-salwa/,"All, Confectionery","A delicacy provided for the Israelites during their travels in the desert during the forty-year period following the Exodus and prior to the conquest of Canaan
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mann-wa-Salwa_AH__0868.jpg?resize=430%2C430&ssl=1,IN STOCK
18011,Man Wa Salwa,24.0,https://www.alrifai.com/shop/man-wa-salwa/,"All, Confectionery","A delicacy provided for the Israelites during their travels in the desert during the forty-year period following the Exodus and prior to the conquest of Canaan
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",5,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mann-wa-Salwa_AH__0868.jpg?resize=430%2C430&ssl=1,IN STOCK
17785,Mangoes Slices 280g,10.0,https://www.alrifai.com/shop/mangoes-slices/,"All, All Fruits, Dried Fruits, Healthy Mixes & Dried Fruits","Delicately dried to perfection, these succulent mango treats are sure to leave an explosion of sweetness across your taste buds, and with an understanding why mango is the most favored of all tropical fruits.
SOLD IN:
Plastic Tray 280g (0.61lb)
ALLERGEN NOTICE:
Sulfites.

Weight
0.33 kg",5,280g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dry-Mango-Slices_AH__0948.jpg?resize=430%2C430&ssl=1,IN STOCK
18017,Marzipan Mini,12.0,https://www.alrifai.com/shop/marzipan-mini/,"All, Confectionery, Marzipan","Rifai unique Marzipan are based on a recipe since 1948, baked to a golden color and stuffed with RIFAI Pistachios.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",4.7,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/marzipanfingerswithpistachio.jpg?resize=430%2C430&ssl=1,IN STOCK
18017,Marzipan Mini,24.0,https://www.alrifai.com/shop/marzipan-mini/,"All, Confectionery, Marzipan","Rifai unique Marzipan are based on a recipe since 1948, baked to a golden color and stuffed with RIFAI Pistachios.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts.

Weight
N/A",4.7,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/marzipanfingerswithpistachio.jpg?resize=430%2C430&ssl=1,IN STOCK
18019,Medium Roasted Decaf Coffee Beans,8.5,https://www.alrifai.com/shop/medium-roasted-decaf-coffee-beans/,"All, Coffee","Rifai Medium Roasted Brazilian Whole Beans Decaf is intense with a rich, deep flavor and notes of caramel.
SOLD IN:
1Kg  and 500g Bulk

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Coffee-roasted-bean-Medium_AH__1248.jpg?resize=430%2C430&ssl=1,SOLD OUT
18019,Medium Roasted Decaf Coffee Beans,17.0,https://www.alrifai.com/shop/medium-roasted-decaf-coffee-beans/,"All, Coffee","Rifai Medium Roasted Brazilian Whole Beans Decaf is intense with a rich, deep flavor and notes of caramel.
SOLD IN:
1Kg  and 500g Bulk

Weight
N/A",N/A,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Coffee-roasted-bean-Medium_AH__1248.jpg?resize=430%2C430&ssl=1,SOLD OUT
17789,Mega Omega,4.5,https://www.alrifai.com/shop/mega-omega/,"All, Healthy Mixes & Dried Fruits, Jars","Rifai Mega Omega is a combo mix of raw pecans, raw almonds, dried mangoes, cranberries, raw pumpkin seeds, organic raw brazil nuts, and dried figs (in variable proportions). The mix is almost a meal replacement if you are an active person.
SOLD IN:
Vacuum Jar 140g (0.3lb)
ALLERGEN NOTICE:
Nuts, soy.

Weight
0.19 kg",N/A,140g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Jar-Mega-Omega-Mix_1_AH__1142.jpg?resize=430%2C430&ssl=1,IN STOCK
18021,Melon Seeds Roasted & Unsalted,7.0,https://www.alrifai.com/shop/melon-seeds-roasted-unsalted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Carefully selected melon seeds of premium quality; dry roasted without salt and any additives or artificial preservatives.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
None.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seeds-Asfouri-Unsalted_AH__0577.jpg?resize=430%2C430&ssl=1,IN STOCK
18021,Melon Seeds Roasted & Unsalted,14.0,https://www.alrifai.com/shop/melon-seeds-roasted-unsalted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Carefully selected melon seeds of premium quality; dry roasted without salt and any additives or artificial preservatives.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
None.

Weight
N/A",5,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seeds-Asfouri-Unsalted_AH__0577.jpg?resize=430%2C430&ssl=1,IN STOCK
18022,Milk Chocolate Almonds,29.0,https://www.alrifai.com/shop/milk-chocolate-almonds-2/,"All, Almonds, Chocolate, Confectionery, Gifts","Young & freshly roasted almonds covered with a rich and smooth milk chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift. Chocolate says I’m sorry so much better than words.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Almond-Milk_AH__1057.jpg?resize=430%2C430&ssl=1,IN STOCK
18022,Milk Chocolate Almonds,31.0,https://www.alrifai.com/shop/milk-chocolate-almonds-2/,"All, Almonds, Chocolate, Confectionery, Gifts","Young & freshly roasted almonds covered with a rich and smooth milk chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift. Chocolate says I’m sorry so much better than words.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Almond-Milk_AH__1057.jpg?resize=430%2C430&ssl=1,IN STOCK
17790,Milk Chocolate Dessert 250g,6.0,https://www.alrifai.com/shop/milk-chocolate-dessert-250g/,"All, Confectionery","A rich chocolate milk bar versatile in use for cooking, melting or even enjoy in chuncks with your coffee or a snack.
SOLD:
Bar 250g
ALLERGEN NOTICE:
Milk and Soy

Weight
250 kg",N/A,250g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Milk-Choc-Bar-_76.jpg?resize=430%2C430&ssl=1,IN STOCK
17791,Milk Chocolate Hazelnut Bar 100g,6.0,https://www.alrifai.com/shop/milk-chocolate-hazelnut-bar-100g/,"All, Confectionery","Slow roasted whole unsalted hazelnuts covered with milk chocolate and vanilla.
SOLD:
Bar 100g
ALLERGEN NOTICE:
Milk, Nuts and Soy.

Weight
120 kg",N/A,100g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/SouchetMilkChocolateBarHazelnut100g_AH__1166.jpg?resize=430%2C430&ssl=1,IN STOCK
18024,Milk Chocolate Hazelnuts,29.0,https://www.alrifai.com/shop/milk-chocolate-hazelnuts-2/,"All, Chocolate, Confectionery, Gifts, Hazelnuts","Young & freshly roasted whole hazelnuts coated with a rich smooth milk chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift. Enjoy over a late afternoon with a coffee or tea.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Hazelnut-Milk_AH__1056.jpg?resize=430%2C430&ssl=1,IN STOCK
18024,Milk Chocolate Hazelnuts,31.0,https://www.alrifai.com/shop/milk-chocolate-hazelnuts-2/,"All, Chocolate, Confectionery, Gifts, Hazelnuts","Young & freshly roasted whole hazelnuts coated with a rich smooth milk chocolate. Less is more with our simple two components take on a classic treat. To share with friends or as a gift. Enjoy over a late afternoon with a coffee or tea.
SOLD IN:
Cardboard Box 500g (1.1lb)

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Rocher-Hazelnut-Milk_AH__1056.jpg?resize=430%2C430&ssl=1,IN STOCK
21023,Mini Mixed Cubes,21.0,https://www.alrifai.com/shop/mini-mixed-cubes/,"All, Chocolate","Introducing our delightful selection of mini chocolate cubes, perfect for satisfying your sweet cravings:
Box 1: Features a delicious combination of milk and dark chocolate.
Box 2: Includes milk and dark chocolate, as well as refreshing mint and indulgent gianduja flavors.
Box 3: Offers a tantalizing assortment of milk and dark chocolate, along with sumptuous gianduja and rich coffee flavors.
Each box is sold in a convenient cardboard packaging, weighing 366g in total. Treat yourself or someone special to these delectable mini cubes and indulge in a world of chocolatey goodness!
Packed in
: 350g Tray.
ALLERGEN NOTICE:
Milk.

Weight
N/A
Packed In
Box1, Box2, Box3",N/A,366g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2024/07/ChocolateMini-1_AH__1019.jpg?resize=430%2C430&ssl=1,IN STOCK
18027,Mix Assorted,8.5,https://www.alrifai.com/shop/mix-assorted/,"All, Fresh Mixes From the Nut Warmer","More Nuts, Less Kernels. A blend on a budget rich with premium nuts dry roasted to perfection with unique aromas. The mix contains in variable proportions
Pistachios
(Ashoury Salted, Ashoury Half Salted),
Cashews
(Salted),
Almonds
(American Salted, Spanish Half Salted, Krikri),
Hazelnuts
(Peeled Half Salted),
Peanuts
(Grilled with Skin, Krikri, Sesame, Salted and Krikri Cheese),
Seeds
(Pumpkin Half Salted),
Chickpeas
(Yellow, Hot, Krikri, White Half Salted and Salt Dusted) and
Corn
(Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Peanuts, Milk, Gluten and Sesame Seeds.

Weight
N/A",5,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Assorted-Nuts-20%EF%BF%BD-KRNL_AH__0676.jpg?resize=430%2C430&ssl=1,IN STOCK
18027,Mix Assorted,17.0,https://www.alrifai.com/shop/mix-assorted/,"All, Fresh Mixes From the Nut Warmer","More Nuts, Less Kernels. A blend on a budget rich with premium nuts dry roasted to perfection with unique aromas. The mix contains in variable proportions
Pistachios
(Ashoury Salted, Ashoury Half Salted),
Cashews
(Salted),
Almonds
(American Salted, Spanish Half Salted, Krikri),
Hazelnuts
(Peeled Half Salted),
Peanuts
(Grilled with Skin, Krikri, Sesame, Salted and Krikri Cheese),
Seeds
(Pumpkin Half Salted),
Chickpeas
(Yellow, Hot, Krikri, White Half Salted and Salt Dusted) and
Corn
(Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Peanuts, Milk, Gluten and Sesame Seeds.

Weight
N/A",5,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Assorted-Nuts-20%EF%BF%BD-KRNL_AH__0676.jpg?resize=430%2C430&ssl=1,IN STOCK
18028,Mix Deluxe,10.0,https://www.alrifai.com/shop/mix-deluxe/,"All, Fresh Mixes From the Nut Warmer","More Nuts, less Kernels. A blend of premium nuts and kernels, dry roasted to perfection with unique aromas. The mix contains in variable proportions
Pistachios
(Ashoury Half Salted),
Cashews
(Salted),
Almonds
(American Salted, Spanish Half Salted and Krikri),
Hazelnuts
(Peeled Half Salted),
Peanuts
(Grilled with Skin, Krikri),
Seeds
(Pumpkin Half Salted),
Chickpeas
(Yellow, Hot, Krikri, White Half Salted) and
Corn
(Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Peanuts and Gluten.

Weight
N/A",4.82,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Deluxe_AH__0674.jpg?resize=430%2C430&ssl=1,IN STOCK
18028,Mix Deluxe,20.0,https://www.alrifai.com/shop/mix-deluxe/,"All, Fresh Mixes From the Nut Warmer","More Nuts, less Kernels. A blend of premium nuts and kernels, dry roasted to perfection with unique aromas. The mix contains in variable proportions
Pistachios
(Ashoury Half Salted),
Cashews
(Salted),
Almonds
(American Salted, Spanish Half Salted and Krikri),
Hazelnuts
(Peeled Half Salted),
Peanuts
(Grilled with Skin, Krikri),
Seeds
(Pumpkin Half Salted),
Chickpeas
(Yellow, Hot, Krikri, White Half Salted) and
Corn
(Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Peanuts and Gluten.

Weight
N/A",4.82,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Deluxe_AH__0674.jpg?resize=430%2C430&ssl=1,IN STOCK
18029,Mix Diet,18.5,https://www.alrifai.com/shop/mix-diet/,"All, Fresh Mixes From the Nut Warmer","Carefully selected
Pistachios, Cashews and Almonds
and dry roasted without salt or any other additives. Pure earthy and nutty goodness.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts

Weight
N/A",4.69,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Kernels-Extra-Unsalted_AH__0684.jpg?resize=430%2C430&ssl=1,IN STOCK
18029,Mix Diet,37.0,https://www.alrifai.com/shop/mix-diet/,"All, Fresh Mixes From the Nut Warmer","Carefully selected
Pistachios, Cashews and Almonds
and dry roasted without salt or any other additives. Pure earthy and nutty goodness.
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts

Weight
N/A",4.69,1 Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Kernels-Extra-Unsalted_AH__0684.jpg?resize=430%2C430&ssl=1,IN STOCK
17794,Mix Exotic,4.5,https://www.alrifai.com/shop/mix-exotic/,"All, Fruits & Nuts Mixes","SOLD IN:
Plastic Tray 200g (0.44lb)
ALLERGEN NOTICE:
Sulfites.
INGREDIENTS:
(in equal proportions) Banana Chips, Dried Coconuts, Raisins Black, Pineapple Cubes, Papaya Cubes.

Weight
0.250 kg",5,200g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Jar-Exotic-Mix_AH__1134.jpg?resize=430%2C430&ssl=1,IN STOCK
18030,Mix Japanese,6.0,https://www.alrifai.com/shop/mix-japanese/,"All, Fresh Mixes From the Nut Warmer, Mixed Nuts, Nuts & Kernels","A classic take on crackers. Made with rice flour and soya our crackers are crunchy and full of flavors from seaweed.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Gluten.

Weight
N/A",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Japanese-Mix_AH__0603.jpg?resize=430%2C430&ssl=1,IN STOCK
18030,Mix Japanese,12.0,https://www.alrifai.com/shop/mix-japanese/,"All, Fresh Mixes From the Nut Warmer, Mixed Nuts, Nuts & Kernels","A classic take on crackers. Made with rice flour and soya our crackers are crunchy and full of flavors from seaweed.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Gluten.

Weight
N/A",N/A,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Japanese-Mix_AH__0603.jpg?resize=430%2C430&ssl=1,IN STOCK
18031,Mix Kernels,17.0,https://www.alrifai.com/shop/mix-kernels/,"All, Fresh Mixes From the Nut Warmer","A delectable blend of premium kernels, dry roasted to perfection to bring the best aromas. The mix contains in variable proportions
Pistachios
(Ashoury Half Salted, Ashoury Salted),
Cashews
(Sated, Krikri and Soy),
Almonds
(Spanish Half Salted, American Half Salted, Lemon, Hot, Krikri and Smoked),
Hazelnuts
(Peeled Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Gluten and Soy.

Weight
N/A",4.53,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Kernels_AH__0648.jpg?resize=430%2C430&ssl=1,IN STOCK
18031,Mix Kernels,34.0,https://www.alrifai.com/shop/mix-kernels/,"All, Fresh Mixes From the Nut Warmer","A delectable blend of premium kernels, dry roasted to perfection to bring the best aromas. The mix contains in variable proportions
Pistachios
(Ashoury Half Salted, Ashoury Salted),
Cashews
(Sated, Krikri and Soy),
Almonds
(Spanish Half Salted, American Half Salted, Lemon, Hot, Krikri and Smoked),
Hazelnuts
(Peeled Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Gluten and Soy.

Weight
N/A",4.53,1Kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Kernels_AH__0648.jpg?resize=430%2C430&ssl=1,IN STOCK
21235,Mix Kernels (Gluten Free),8.75,https://www.alrifai.com/shop/mix-kernels-gluten-free/,"Almonds, Cashews, Healthy Mixes & Dried Fruits, Nuts & Kernels, Pistachios","A delectable blend of premium kernels, dry roasted to perfection to bring the best aromas. The mix contains in variable proportions
Pistachios
(Salted),
Cashews
(Sated) &
Almonds
(Spanish Half Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN:
Plastic Vacuum Tray 230g
ALLERGEN NOTICE:
Nuts.

Weight
0.23 kg",N/A,230g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/11/MixKernels_AH__0648_35d78a2f-c249-48fc-b714-5857dece1bc7.jpg?resize=430%2C430&ssl=1,IN STOCK
21196,Mix Kernels (بحبك يا لبنان),12.0,https://www.alrifai.com/shop/mix-kernels-%d8%a8%d8%ad%d8%a8%d9%83-%d9%8a%d8%a7-%d9%84%d8%a8%d9%86%d8%a7%d9%86/,"All, Fresh Mixes From the Nut Warmer, Mixed Nuts","Mixed kernels with variable proportions of the following items
Pistachios
(kharouf grilled),
Almonds
(Salted, Smoked, Krikri and Half Salted),
Cashews
(Dry Roasted, Krikri) and
Hazelnuts
(Grilled).
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN:
Bag 500g & 1 Kg
ALLERGEN NOTICE:
Nuts, Gluten & Mustard.

Weight
N/A
Sold In
500g, 1kg",N/A,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/11/MixKernels_AH__0648_35d78a2f-c249-48fc-b714-5857dece1bc7.jpg?resize=430%2C430&ssl=1,IN STOCK
21196,Mix Kernels (بحبك يا لبنان),24.0,https://www.alrifai.com/shop/mix-kernels-%d8%a8%d8%ad%d8%a8%d9%83-%d9%8a%d8%a7-%d9%84%d8%a8%d9%86%d8%a7%d9%86/,"All, Fresh Mixes From the Nut Warmer, Mixed Nuts","Mixed kernels with variable proportions of the following items
Pistachios
(kharouf grilled),
Almonds
(Salted, Smoked, Krikri and Half Salted),
Cashews
(Dry Roasted, Krikri) and
Hazelnuts
(Grilled).
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN:
Bag 500g & 1 Kg
ALLERGEN NOTICE:
Nuts, Gluten & Mustard.

Weight
N/A
Sold In
500g, 1kg",N/A,1kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/11/MixKernels_AH__0648_35d78a2f-c249-48fc-b714-5857dece1bc7.jpg?resize=430%2C430&ssl=1,IN STOCK
18032,Mix Kernels Extra,18.5,https://www.alrifai.com/shop/mix-kernels-extra/,"All, Fresh Mixes From the Nut Warmer","A carefully selected blend of premium kernels, dry roasted to perfection with unique flavors. The mix contains in variable proportions
Pistachios
(Kharouf Grilled, Kharouf Salted, Hot and Curry),
Cashews
(Truffles, Soy, Cheese, Salted and Chili),
Almonds
(American Half Salted, Spanish Half Salted, Lemon, Hot, Krikri and Smoked),
Hazelnuts
(Peeled Salted).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN:
Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE:
Nuts, Milk, Gluten and Soy.

Weight
N/A",4.82,500g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Kernels-Extra_AH__0645.jpg?resize=430%2C430&ssl=1,IN STOCK
